Sheet A Row Index,Sheet B Row Index
270,39,5,2022-09-30 00:00:00,250,36,6,2018-09-29 00:00:00
271,39,6,2022-10-01 00:00:00,252,37,1,2018-10-01 00:00:00
272,40,0,2022-10-02 00:00:00,0,0,0,0
273,40,1,2022-10-03 00:00:00,253,37,2,2018-10-02 00:00:00
274,40,2,2022-10-04 00:00:00,254,37,3,2018-10-03 00:00:00
275,40,3,2022-10-05 00:00:00,255,37,4,2018-10-04 00:00:00
276,40,4,2022-10-06 00:00:00,256,37,5,2018-10-05 00:00:00
277,40,5,2022-10-07 00:00:00,257,37,6,2018-10-06 00:00:00
278,40,6,2022-10-08 00:00:00,259,38,1,2018-10-08 00:00:00
279,41,0,2022-10-09 00:00:00,0,0,0,0
280,41,1,2022-10-10 00:00:00,260,38,2,2018-10-09 00:00:00
281,41,2,2022-10-11 00:00:00,261,38,3,2018-10-10 00:00:00
282,41,3,2022-10-12 00:00:00,262,38,4,2018-10-11 00:00:00
283,41,4,2022-10-13 00:00:00,263,38,5,2018-10-12 00:00:00
284,41,5,2022-10-14 00:00:00,264,38,6,2018-10-13 00:00:00
285,41,6,2022-10-15 00:00:00,266,39,1,2018-10-15 00:00:00
286,42,0,2022-10-16 00:00:00,0,0,0,0
287,42,1,2022-10-17 00:00:00,267,39,2,2018-10-16 00:00:00
288,42,2,2022-10-18 00:00:00,268,39,3,2018-10-17 00:00:00
289,42,3,2022-10-19 00:00:00,269,39,4,2018-10-18 00:00:00
290,42,4,2022-10-20 00:00:00,270,39,5,2018-10-19 00:00:00
291,42,5,2022-10-21 00:00:00,271,39,6,2018-10-20 00:00:00
292,42,6,2022-10-22 00:00:00,273,40,1,2018-10-22 00:00:00
293,43,0,2022-10-23 00:00:00,0,0,0,0
294,43,1,2022-10-24 00:00:00,274,40,2,2018-10-23 00:00:00
295,43,2,2022-10-25 00:00:00,275,40,3,2018-10-24 00:00:00
296,43,3,2022-10-26 00:00:00,276,40,4,2018-10-25 00:00:00
297,43,4,2022-10-27 00:00:00,277,40,5,2018-10-26 00:00:00
298,43,5,2022-10-28 00:00:00,278,40,6,2018-10-27 00:00:00
299,43,6,2022-10-29 00:00:00,280,41,1,2018-10-29 00:00:00
300,44,0,2022-10-30 00:00:00,0,0,0,0
301,44,1,2022-10-31 00:00:00,281,41,2,2018-10-30 00:00:00
302,44,2,2022-11-01 00:00:00,282,41,3,2018-10-31 00:00:00
303,44,3,2022-11-02 00:00:00,283,41,4,2018-11-01 00:00:00
304,44,4,2022-11-03 00:00:00,284,41,5,2018-11-02 00:00:00
305,44,5,2022-11-04 00:00:00,285,41,6,2018-11-03 00:00:00
306,44,6,2022-11-05 00:00:00,287,42,1,2018-11-05 00:00:00
307,45,0,2022-11-06 00:00:00,0,0,0,0
308,45,1,2022-11-07 00:00:00,288,42,2,2018-11-06 00:00:00
309,45,2,2022-11-08 00:00:00,289,42,3,2018-11-07 00:00:00
310,45,3,2022-11-09 00:00:00,290,42,4,2018-11-08 00:00:00
311,45,4,2022-11-10 00:00:00,291,42,5,2018-11-09 00:00:00
312,45,5,2022-11-11 00:00:00,292,42,6,2018-11-10 00:00:00
313,45,6,2022-11-12 00:00:00,294,43,1,2018-11-12 00:00:00
314,46,0,2022-11-13 00:00:00,0,0,0,0
315,46,1,2022-11-14 00:00:00,295,43,2,2018-11-13 00:00:00
316,46,2,2022-11-15 00:00:00,296,43,3,2018-11-14 00:00:00
317,46,3,2022-11-16 00:00:00,297,43,4,2018-11-15 00:00:00
318,46,4,2022-11-17 00:00:00,298,43,5,2018-11-16 00:00:00
319,46,5,2022-11-18 00:00:00,299,43,6,2018-11-17 00:00:00
320,46,6,2022-11-19 00:00:00,301,44,1,2018-11-19 00:00:00
321,47,0,2022-11-20 00:00:00,0,0,0,0
322,47,1,2022-11-21 00:00:00,302,44,2,2018-11-20 00:00:00
323,47,2,2022-11-22 00:00:00,303,44,3,2018-11-21 00:00:00
324,47,3,2022-11-23 00:00:00,304,44,4,2018-11-22 00:00:00
325,47,4,2022-11-24 00:00:00,305,44,5,2018-11-23 00:00:00
326,47,5,2022-11-25 00:00:00,306,44,6,2018-11-24 00:00:00
327,47,6,2022-11-26 00:00:00,308,45,1,2018-11-26 00:00:00
328,48,0,2022-11-27 00:00:00,0,0,0,0
329,48,1,2022-11-28 00:00:00,309,45,2,2018-11-27 00:00:00
330,48,2,2022-11-29 00:00:00,310,45,3,2018-11-28 00:00:00
331,48,3,2022-11-30 00:00:00,311,45,4,2018-11-29 00:00:00
332,48,4,2022-12-01 00:00:00,312,45,5,2018-11-30 00:00:00
333,48,5,2022-12-02 00:00:00,313,45,6,2018-12-01 00:00:00
334,48,6,2022-12-03 00:00:00,315,46,1,2018-12-03 00:00:00
335,49,0,2022-12-04 00:00:00,0,0,0,0
336,49,1,2022-12-05 00:00:00,316,46,2,2018-12-04 00:00:00
337,49,2,2022-12-06 00:00:00,317,46,3,2018-12-05 00:00:00
338,49,3,2022-12-07 00:00:00,318,46,4,2018-12-06 00:00:00
339,49,4,2022-12-08 00:00:00,319,46,5,2018-12-07 00:00:00
340,49,5,2022-12-09 00:00:00,320,46,6,2018-12-08 00:00:00
341,49,6,2022-12-10 00:00:00,322,47,1,2018-12-10 00:00:00
342,50,0,2022-12-11 00:00:00,0,0,0,0
343,50,1,2022-12-12 00:00:00,323,47,2,2018-12-11 00:00:00
344,50,2,2022-12-13 00:00:00,324,47,3,2018-12-12 00:00:00
345,50,3,2022-12-14 00:00:00,325,47,4,2018-12-13 00:00:00
346,50,4,2022-12-15 00:00:00,326,47,5,2018-12-14 00:00:00
347,50,5,2022-12-16 00:00:00,327,47,6,2018-12-15 00:00:00
348,50,6,2022-12-17 00:00:00,329,48,1,2018-12-17 00:00:00
349,51,0,2022-12-18 00:00:00,0,0,0,0
350,51,1,2022-12-19 00:00:00,330,48,2,2018-12-18 00:00:00
351,51,2,2022-12-20 00:00:00,331,48,3,2018-12-19 00:00:00
352,51,3,2022-12-21 00:00:00,332,48,4,2018-12-20 00:00:00
353,51,4,2022-12-22 00:00:00,333,48,5,2018-12-21 00:00:00
354,51,5,2022-12-23 00:00:00,334,48,6,2018-12-22 00:00:00
356,52,0,2022-12-25 00:00:00,0,0,0,0
363,53,0,2023-01-01 00:00:00,0,0,0,0
370,54,0,2023-01-08 00:00:00,0,0,0,0
375,54,5,2023-01-13 00:00:00,359,52,3,2019-01-16 00:00:00
376,54,6,2023-01-14 00:00:00,360,52,4,2019-01-17 00:00:00
377,55,0,2023-01-15 00:00:00,0,0,0,0
378,55,1,2023-01-16 00:00:00,361,52,5,2019-01-18 00:00:00
379,55,2,2023-01-17 00:00:00,362,52,6,2019-01-19 00:00:00
380,55,3,2023-01-18 00:00:00,364,53,1,2019-01-21 00:00:00
381,55,4,2023-01-19 00:00:00,365,53,2,2019-01-22 00:00:00
382,55,5,2023-01-20 00:00:00,366,53,3,2019-01-23 00:00:00
383,55,6,2023-01-21 00:00:00,367,53,4,2019-01-24 00:00:00
384,56,0,2023-01-22 00:00:00,0,0,0,0
385,56,1,2023-01-23 00:00:00,368,53,5,2019-01-25 00:00:00
386,56,2,2023-01-24 00:00:00,369,53,6,2019-01-26 00:00:00
387,56,3,2023-01-25 00:00:00,371,54,1,2019-01-28 00:00:00
388,56,4,2023-01-26 00:00:00,372,54,2,2019-01-29 00:00:00
389,56,5,2023-01-27 00:00:00,373,54,3,2019-01-30 00:00:00
390,56,6,2023-01-28 00:00:00,374,54,4,2019-01-31 00:00:00
391,57,0,2023-01-29 00:00:00,0,0,0,0
392,57,1,2023-01-30 00:00:00,375,54,5,2019-02-01 00:00:00
393,57,2,2023-01-31 00:00:00,376,54,6,2019-02-02 00:00:00
394,57,3,2023-02-01 00:00:00,378,55,1,2019-02-04 00:00:00
